sender_id,sender_id_link,date,user goal (if supported),user goal fullfilled,user goal (not supported) ,reason for failure,details on failure / comments
cd7425e7292c45498e74cd506872fa97,https://website-demo.rasa.com/conversations/cd7425e7292c45498e74cd506872fa97/1543364083.3643608,27.11.2018,-,,,,
25b982a41b354b9393b8061bae5b5d7a,https://website-demo.rasa.com/conversations/25b982a41b354b9393b8061bae5b5d7a/1543362840.740081,27.11.2018,-,,where are you ,,
6b7b736c03ae41feac79cd01d2fce02b,https://website-demo.rasa.com/conversations/6b7b736c03ae41feac79cd01d2fce02b/1543362829.7730541,27.11.2018,rasa_help,no,what is open source,Tech - switches to different user goal (unwillingly),
03d9b6b4a0514a9ab38dcf11093b48fa,https://website-demo.rasa.com/conversations/03d9b6b4a0514a9ab38dcf11093b48fa/1543356522.5160387,27.11.2018,sales,no,can you tell me more about sales calls,Tech - intent classificationnot correct,
1a1e9c9ac8e9420bb001af17025ffe4f,https://website-demo.rasa.com/conversations/1a1e9c9ac8e9420bb001af17025ffe4f/1543353152.0357337,27.11.2018,rasa_help,yes,"are intents parsed at every dialog?, do you learn from stories",,
29dd9e3f33be492e8e78cc60841d0c1e,https://website-demo.rasa.com/conversations/29dd9e3f33be492e8e78cc60841d0c1e/1543352104.2008455,27.11.2018,-,,,,
59a654701d284d08a6bb2e5591617876,https://website-demo.rasa.com/conversations/59a654701d284d08a6bb2e5591617876/1543352020.5754561,27.11.2018,chitchat,yes,,,
cd525fb8715e45bfb82c00b216bd0252,https://website-demo.rasa.com/conversations/cd525fb8715e45bfb82c00b216bd0252/1543346204.1836102,27.11.2018,-,,connect to database,,
6ea1ad95eebc480890ffe95e6862f884,https://website-demo.rasa.com/conversations/6ea1ad95eebc480890ffe95e6862f884/1543339403.7899082,27.11.2018,-,,,,
43ba249e01ee486f92abc69dfa29f8a9,https://website-demo.rasa.com/conversations/43ba249e01ee486f92abc69dfa29f8a9/1543336889.9842734,27.11.2018,-,,,,
1c644e761eb140628c1a645bbdc17f47,https://website-demo.rasa.com/conversations/1c644e761eb140628c1a645bbdc17f47/1543335736.370443,27.11.2018,oos,yes,what time is it?,,
ed20845e0530453dbc0a6588357af715,https://website-demo.rasa.com/conversations/ed20845e0530453dbc0a6588357af715/1543334949.1042125,27.11.2018,signup,yes,,,
c1e876ea97ad460a9c29963e20875922,https://website-demo.rasa.com/conversations/c1e876ea97ad460a9c29963e20875922/1543334397.6844285,27.11.2018,oos,no,,User - types weird stuff,
b9230d081df3413db9b5c101ff3d83f0,https://website-demo.rasa.com/conversations/b9230d081df3413db9b5c101ff3d83f0/1543333090.0270548,27.11.2018,oos,yes,can you integrate with salesforce,,
c377f426f543424c880029bc6841c178,https://website-demo.rasa.com/conversations/c377f426f543424c880029bc6841c178/1543329244.3187273,27.11.2018,chithcat,no,,Design - Bot repeats itself - other,
05d927542b284dc9871f246029ea814c,https://website-demo.rasa.com/conversations/05d927542b284dc9871f246029ea814c/1543329009.695123,27.11.2018,oos,no,,User - types weird stuff,
28eba5c6499448298304cccbaaf1c04a,https://website-demo.rasa.com/conversations/28eba5c6499448298304cccbaaf1c04a/1543328572.7123837,27.11.2018,-,,,,
4e340a531b3944208e6f993ca3c80e28,https://website-demo.rasa.com/conversations/4e340a531b3944208e6f993ca3c80e28/1543328270.2792726,27.11.2018,chitchat,yes,,,
5c41f99aeeb94c4281e46855eaa398df,https://website-demo.rasa.com/conversations/5c41f99aeeb94c4281e46855eaa398df/1543328003.828662,27.11.2018,sales,no,,Tech - wrong entities extracted,
c3df81363c0a4f31982e356f1ae94ac5,https://website-demo.rasa.com/conversations/c3df81363c0a4f31982e356f1ae94ac5/1543327739.575537,27.11.2018,-,,,,
8b53c380598341c6b59c6bb4bf1000af,https://website-demo.rasa.com/conversations/8b53c380598341c6b59c6bb4bf1000af/1543326802.2334454,27.11.2018,-,,,,
5b67655b1dbb4429b0096ba62fd96d90,https://website-demo.rasa.com/conversations/5b67655b1dbb4429b0096ba62fd96d90/1543326197.2206914,27.11.2018,signup,no,,Design - Bot repeats itself - other,
3fe006cd184e45b6be842b45d94eef21,https://website-demo.rasa.com/conversations/3fe006cd184e45b6be842b45d94eef21/1543325079.1123595,27.11.2018,oos ,neutral,"what languages do you speak, where is your company based",,
6f7e747466fa413190a22c25c4767a0a,https://website-demo.rasa.com/conversations/6f7e747466fa413190a22c25c4767a0a/1543324722.027082,27.11.2018,other,,,,
abi,https://website-demo.rasa.com/conversations/abi/1543323803.036899,27.11.2018,other,,,,
307afc3749b248929c429a49850ea2a4,https://website-demo.rasa.com/conversations/307afc3749b248929c429a49850ea2a4/1543323729.3192644,27.11.2018,other,,,,
da7738dcdf47434199593b879f98fcee,https://website-demo.rasa.com/conversations/da7738dcdf47434199593b879f98fcee/1543323680.5392575,27.11.2018,other,,,,
6fb7c1bc901349aa93d975afc1e3b721,https://website-demo.rasa.com/conversations/6fb7c1bc901349aa93d975afc1e3b721/1543323599.5581012,27.11.2018,other,,,,
a19457735b3c4fb6a4e21f18fd447b57,https://website-demo.rasa.com/conversations/a19457735b3c4fb6a4e21f18fd447b57/1543323064.5774825,27.11.2018,other,,,,
e8f4b09e5d0f4bfda460fb9bd6b7b380,https://website-demo.rasa.com/conversations/e8f4b09e5d0f4bfda460fb9bd6b7b380/1543320794.8374505,27.11.2018,other,,,,
ccf4eb721cbd4ef192735a8a1f3e35c2,https://website-demo.rasa.com/conversations/ccf4eb721cbd4ef192735a8a1f3e35c2/1543320213.823361,27.11.2018,other,,,,
834969104fef4ba6b5286fcfa7b3bb2d,https://website-demo.rasa.com/conversations/834969104fef4ba6b5286fcfa7b3bb2d/1543318631.8270867,27.11.2018,other,,,,
015e3fdbf4384982a4fb83a150b30287,https://website-demo.rasa.com/conversations/015e3fdbf4384982a4fb83a150b30287/1543317566.2656178,27.11.2018,other,,,,
4e184785387041f8908db3c633e2774c,https://website-demo.rasa.com/conversations/4e184785387041f8908db3c633e2774c/1543317008.363474,27.11.2018,other,,,,
a2c708c4e4d54b458485d8e516e7f681,https://website-demo.rasa.com/conversations/a2c708c4e4d54b458485d8e516e7f681/1543316473.0149436,27.11.2018,other,,,,
820bb0bbd8cd4390a8ebe5c00e0485d7,https://website-demo.rasa.com/conversations/820bb0bbd8cd4390a8ebe5c00e0485d7/1543316470.5909357,27.11.2018,other,,,,
d59b028d90c74e0096c36ed6d4206024,https://website-demo.rasa.com/conversations/d59b028d90c74e0096c36ed6d4206024/1543315719.3272092,27.11.2018,other,,,,
a6eef7a7d68b43d9a7bea5ae4ed45b2a,https://website-demo.rasa.com/conversations/a6eef7a7d68b43d9a7bea5ae4ed45b2a/1543312475.049781,27.11.2018,other,,,,
[Interactive Learning] 1bc3f920-f225-11e8-8a59-8fc855eba32c,https://website-demo.rasa.com/conversations/[Interactive Learning] 1bc3f920-f225-11e8-8a59-8fc855eba32c/1543310408.1863496,27.11.2018,other,,,,
bc77bf060a714e638926252a47506dec,https://website-demo.rasa.com/conversations/bc77bf060a714e638926252a47506dec/1543310310.9936323,27.11.2018,other,,,,
[Interactive Learning] fe251e30-f224-11e8-8a59-8fc855eba32c,https://website-demo.rasa.com/conversations/[Interactive Learning] fe251e30-f224-11e8-8a59-8fc855eba32c/1543310176.978108,27.11.2018,other,,,,
b4f2114734b24179804cd56c2ea677d2,https://website-demo.rasa.com/conversations/b4f2114734b24179804cd56c2ea677d2/1543309821.405217,27.11.2018,other,,,,
9be93ba64d4142298be95cfd0b617aad,https://website-demo.rasa.com/conversations/9be93ba64d4142298be95cfd0b617aad/1543309529.846886,27.11.2018,other,,,,
542a4150a2d24e56959d01559d41790b,https://website-demo.rasa.com/conversations/542a4150a2d24e56959d01559d41790b/1543309194.9176772,27.11.2018,other,,,,
[Interactive Learning] 4b7dddf0-f222-11e8-8a59-8fc855eba32c,https://website-demo.rasa.com/conversations/[Interactive Learning] 4b7dddf0-f222-11e8-8a59-8fc855eba32c/1543309000.8488388,27.11.2018,other,,,,
50cb078e35cf4d92904a23b645f05221,https://website-demo.rasa.com/conversations/50cb078e35cf4d92904a23b645f05221/1543308912.791078,27.11.2018,other,,,,
12f9da33da884c439a96cf1767f2dc50,https://website-demo.rasa.com/conversations/12f9da33da884c439a96cf1767f2dc50/1543308912.3146362,27.11.2018,other,,,,
[Interactive Learning] c3ae3ef0-f21d-11e8-8a59-8fc855eba32c,https://website-demo.rasa.com/conversations/[Interactive Learning] c3ae3ef0-f21d-11e8-8a59-8fc855eba32c/1543307050.0095425,27.11.2018,other,,,,
[Interactive Learning] a7db7170-f21d-11e8-8a59-8fc855eba32c,https://website-demo.rasa.com/conversations/[Interactive Learning] a7db7170-f21d-11e8-8a59-8fc855eba32c/1543307023.6352508,27.11.2018,other,,,,
824b11e108204f328dd32b1da22f42bc,https://website-demo.rasa.com/conversations/824b11e108204f328dd32b1da22f42bc/1543306411.6613173,27.11.2018,other,,,,
35262206aafa4738b4138f099d8a4fbc,https://website-demo.rasa.com/conversations/35262206aafa4738b4138f099d8a4fbc/1543304224.9813967,27.11.2018,other,,,,
75da10afff23437d9d1f3778d1b27b25,https://website-demo.rasa.com/conversations/75da10afff23437d9d1f3778d1b27b25/1543303374.8379288,27.11.2018,other,,,,
90a1145585c24069abb834483e4aaf61,https://website-demo.rasa.com/conversations/90a1145585c24069abb834483e4aaf61/1543302776.3073425,27.11.2018,other,,,,
e89425d2be38404c946f18650bf2bee4,https://website-demo.rasa.com/conversations/e89425d2be38404c946f18650bf2bee4/1543302185.3609884,27.11.2018,other,,,,
e82b739c087f4126a1efadbe756dea82,https://website-demo.rasa.com/conversations/e82b739c087f4126a1efadbe756dea82/1543300179.2440183,27.11.2018,other,,,,
a6ed78075675447db8806d9ce072d73c,https://website-demo.rasa.com/conversations/a6ed78075675447db8806d9ce072d73c/1543300099.8579884,27.11.2018,other,,,,
b68bec79922b42b1b60bd13f3a3a5a14,https://website-demo.rasa.com/conversations/b68bec79922b42b1b60bd13f3a3a5a14,12/15/18,chitchat,no,,Design - Bot repeats itself - fallback,
1b9d609211b74674844d925461b24744,https://website-demo.rasa.com/conversations/1b9d609211b74674844d925461b24744,12/15/18,faq,yes,,,
fe9205767e5540319511248ba2d7aa7d,https://website-demo.rasa.com/conversations/fe9205767e5540319511248ba2d7aa7d,12/15/18,1 step,yes,,,
f48bb43d6f5645d69b0c1cd1cfc9c62b,https://website-demo.rasa.com/conversations/f48bb43d6f5645d69b0c1cd1cfc9c62b,12/15/18,1 step,yes,,,
7280484f234c47c98952837077cff3fc,https://website-demo.rasa.com/conversations/7280484f234c47c98952837077cff3fc,12/15/18,chitchat,yes,,,
2721ae89d30d4c28964ac367c2e553ed,https://website-demo.rasa.com/conversations/2721ae89d30d4c28964ac367c2e553ed,12/15/18,chitchat,yes,,,
84082ae966d64d0ca415b276c3635916,https://website-demo.rasa.com/conversations/84082ae966d64d0ca415b276c3635916,12/15/18,1 step,yes,,,
8affa7a6082945a09f031db186ec22eb,https://website-demo.rasa.com/conversations/8affa7a6082945a09f031db186ec22eb,12/15/18,1 step,yes,,,
5d1500f1f87d4661b256a85f1a0ea414,https://website-demo.rasa.com/conversations/5d1500f1f87d4661b256a85f1a0ea414,12/15/18,-,,,,
15f92cc91e4e4c86826ffd023f4d1ef7,https://website-demo.rasa.com/conversations/15f92cc91e4e4c86826ffd023f4d1ef7,12/15/18,1 step,no,,Tech - switches to different user goal (unwillingly),
0430099345234226aecbf5260cd864b8,https://website-demo.rasa.com/conversations/0430099345234226aecbf5260cd864b8,12/15/18,chitchat,yes,,,
ed1418fcc3884157bcc96a7c43d21ec0,https://website-demo.rasa.com/conversations/ed1418fcc3884157bcc96a7c43d21ec0,12/15/18,chitchat,yes,is rasa used for coaching sport activities,,
c1413213af684cbd952299e5b640a174,https://website-demo.rasa.com/conversations/c1413213af684cbd952299e5b640a174,12/15/18,1 step,yes,,,
92128e5e2ea74967876544a30c37b41a,https://website-demo.rasa.com/conversations/92128e5e2ea74967876544a30c37b41a,12/15/18,1 step,yes,,,
174129b4be704f47b76aa8dc5b2f3ab6,https://website-demo.rasa.com/conversations/174129b4be704f47b76aa8dc5b2f3ab6,12/15/18,oos,no,,User - types weird stuff,
6ce300612cda42c1a084c292455056f7,https://website-demo.rasa.com/conversations/6ce300612cda42c1a084c292455056f7,12/15/18,3 step,yes,,,
8861ebbcdb684fb98a66f65a357d07b0,https://website-demo.rasa.com/conversations/8861ebbcdb684fb98a66f65a357d07b0,12/15/18,1 step,no,,User - left,
321d95bf0cb14dc8b09f3f9a62827081,https://website-demo.rasa.com/conversations/321d95bf0cb14dc8b09f3f9a62827081,12/15/18,1 step,no,is there a gui for rasa,Tech - switches to different user goal (unwillingly),
45e1a6daf4984578b62793b7fdc48146,https://website-demo.rasa.com/conversations/45e1a6daf4984578b62793b7fdc48146,12/15/18,-,,,,
3a1c70eaf9234bb6b27160abfb6d1f88,https://website-demo.rasa.com/conversations/3a1c70eaf9234bb6b27160abfb6d1f88,12/15/18,1 step,yes,,,
cdd14d763a664a5b95e998ce165bd86f,https://website-demo.rasa.com/conversations/cdd14d763a664a5b95e998ce165bd86f,12/15/18,1 step,yes,,,
d05673759edc438f81a04351c8edc11a,https://website-demo.rasa.com/conversations/d05673759edc438f81a04351c8edc11a,12/15/18,-,,what python version,,
541e15af94bd4d73a4159a9a7820ca29,https://website-demo.rasa.com/conversations/541e15af94bd4d73a4159a9a7820ca29,12/15/18,-,,,,
8d69c4b1d6db489789fe20e2bbeec153,https://website-demo.rasa.com/conversations/8d69c4b1d6db489789fe20e2bbeec153,12/15/18,1 step,yes,,,
2979714d45bc445e9d7241fdc3ad64c1,https://website-demo.rasa.com/conversations/2979714d45bc445e9d7241fdc3ad64c1,12/15/18,1 step,no,,Tech - switches to different user goal (unwillingly),
b8b2343c32e34067b1112d9c3b5bce59,https://website-demo.rasa.com/conversations/b8b2343c32e34067b1112d9c3b5bce59,12/15/18,-,,,,
5b7be2c22b874342aeca4216cfd5d35a,https://website-demo.rasa.com/conversations/5b7be2c22b874342aeca4216cfd5d35a,12/15/18,1 step,yes,,,
b800457d79d642518485986dc9e27a4d,https://website-demo.rasa.com/conversations/b800457d79d642518485986dc9e27a4d,12/15/18,-,,,,
6e4d7c2ccc18435c80383878a5aaf272,https://website-demo.rasa.com/conversations/6e4d7c2ccc18435c80383878a5aaf272,12/15/18,-,,,,
2f822433f6a9427c8bff569c676d824e,https://website-demo.rasa.com/conversations/2f822433f6a9427c8bff569c676d824e,12/15/18,1 step,yes,,,
120a458cbe094db9b49c0d2a9adca7ca,https://website-demo.rasa.com/conversations/120a458cbe094db9b49c0d2a9adca7ca,12/15/18,1 step,yes,,,
624b61bee53b411bac4a3855343dd0c7,https://website-demo.rasa.com/conversations/624b61bee53b411bac4a3855343dd0c7,12/15/18,chitchat,yes,,,
d584d829a4e9451da7e5cbf48741f182,https://website-demo.rasa.com/conversations/d584d829a4e9451da7e5cbf48741f182,12/15/18,-,,,,
29431126a80044e09522bce5e9fff1a7,https://website-demo.rasa.com/conversations/29431126a80044e09522bce5e9fff1a7,12/15/18,1 step,no,,User - types weird stuff,
67a8696eb5894b25a800b6cbd7a695bb,https://website-demo.rasa.com/conversations/67a8696eb5894b25a800b6cbd7a695bb,12/15/18,chitchat,no,,Tech - switches to different user goal (unwillingly),
7daa8ec84bbe48a6a154517eacd06560,https://website-demo.rasa.com/conversations/7daa8ec84bbe48a6a154517eacd06560,12/15/18,chitchat,no,,Tech - intent classificationnot correct,
e1ae1d77ce414451966eae0e29478965,https://website-demo.rasa.com/conversations/e1ae1d77ce414451966eae0e29478965,12/15/18,sales,no,,Tech - intent classification not correct,
9978f875abec4c3c9955ec3d5dae51b1,https://website-demo.rasa.com/conversations/9978f875abec4c3c9955ec3d5dae51b1,12/15/18,1 step,yes,telegram,,
172015966d6b4687bdd65f3a5c7be107,https://website-demo.rasa.com/conversations/172015966d6b4687bdd65f3a5c7be107,12/15/18,1 step,no,,Design - Bot repeats itself - other,
455210c2c7c9471194a7faaf2e63579f,https://website-demo.rasa.com/conversations/455210c2c7c9471194a7faaf2e63579f,12/15/18,chitchat,no,,Tech - intent classification not correct,
953db2ccbe0748c586f5904a1b9b4432,https://website-demo.rasa.com/conversations/953db2ccbe0748c586f5904a1b9b4432,12/15/18,3 step,yes,,,
b2a4da8d7bf6494893801a9ef6a6f81f,https://website-demo.rasa.com/conversations/b2a4da8d7bf6494893801a9ef6a6f81f,12/15/18,1 step,no,,Other,
de903a69d7524115a8affa517ba1df0c,https://website-demo.rasa.com/conversations/de903a69d7524115a8affa517ba1df0c,12/15/18,1 step,no,,User - left,
4f647cb2427c495dbff5cf6fa1d7feb9,https://website-demo.rasa.com/conversations/4f647cb2427c495dbff5cf6fa1d7feb9,12/15/18,1 step,no,,"Tech - intent correct, wrong action",
0da3c44e9839403eafaa89050e2b8d3e,https://website-demo.rasa.com/conversations/0da3c44e9839403eafaa89050e2b8d3e,12/15/18,1 step,yes,,,
bbf4baacf5e34a358eaaa875721bdf5b,https://website-demo.rasa.com/conversations/bbf4baacf5e34a358eaaa875721bdf5b,12/15/18,chitchat,yes,,,
cce3bfb2456442afa79b2d4e560bd692,https://website-demo.rasa.com/conversations/cce3bfb2456442afa79b2d4e560bd692,12/15/18,-,,,User - types weird stuff,
c750b33383004b0da4da73284fe9fa48,https://website-demo.rasa.com/conversations/c750b33383004b0da4da73284fe9fa48,12/15/18,oos,no,,Tech - intent classification not correct,
9a569475596347ad9d181b33f887a87f,https://website-demo.rasa.com/conversations/9a569475596347ad9d181b33f887a87f,12/15/18,chitchat,no,,Tech - switches to different user goal (unwillingly),
4cb9ddbb3fe14546a58fd308b004be9b,https://website-demo.rasa.com/conversations/4cb9ddbb3fe14546a58fd308b004be9b,12/15/18,-,,,,
db1d15d9e40047ebb3e8c13bbd0810b3,https://website-demo.rasa.com/conversations/db1d15d9e40047ebb3e8c13bbd0810b3,12/15/18,1 step,no,,User - left,
1091bc43797c4bd1baf8d9f480f31e23,https://website-demo.rasa.com/conversations/1091bc43797c4bd1baf8d9f480f31e23,12/15/18,-,,,,
c1e80e11d95e47bba78eeabb843bc897,https://website-demo.rasa.com/conversations/c1e80e11d95e47bba78eeabb843bc897,12/15/18,sales,no,,Tech - intent classification not correct,
c08c1942644d489ea1995880bf043a85,https://website-demo.rasa.com/conversations/c08c1942644d489ea1995880bf043a85,12/15/18,sales,no,,User - left,
cfa8bb9deaf0427498c662745431a282,https://website-demo.rasa.com/conversations/cfa8bb9deaf0427498c662745431a282,12/15/18,1 step,yes,,,
651fb33ec89f4ba7b6c52be37cb5ffd3,https://website-demo.rasa.com/conversations/651fb33ec89f4ba7b6c52be37cb5ffd3,12/15/18,-,,,,
ff826c3d37f64c61b6488cfbd2aeb547,https://website-demo.rasa.com/conversations/ff826c3d37f64c61b6488cfbd2aeb547,12/15/18,1 step,no,,Tech - switches to different user goal (unwillingly),
ada5f58b5ea4436fb1993578ca7fc805,https://website-demo.rasa.com/conversations/ada5f58b5ea4436fb1993578ca7fc805,12/15/18,chitchat,yes,,,
2ca65157d22b43caad664589ee29524e,https://website-demo.rasa.com/conversations/2ca65157d22b43caad664589ee29524e,12/15/18,chitchat,yes,,,
19722107f07a4120bef398ea514e00de,https://website-demo.rasa.com/conversations/19722107f07a4120bef398ea514e00de,12/15/18,1 step,yes,,,
70c22fcbaf784ce386543d03761f98f1,https://website-demo.rasa.com/conversations/70c22fcbaf784ce386543d03761f98f1,12/15/18,-,,,,
d1f0cdf624a74a2ea7323b0817353037,https://website-demo.rasa.com/conversations/d1f0cdf624a74a2ea7323b0817353037,12/15/18,1 step,yes,,,
33a2877c49944765a102c0a215632b8a,https://website-demo.rasa.com/conversations/33a2877c49944765a102c0a215632b8a,12/15/18,1 step,yes,,,
b7c01a1b3b034a59b74a25e4ffd94b12,https://website-demo.rasa.com/conversations/b7c01a1b3b034a59b74a25e4ffd94b12,12/15/18,,,,,
bc6723f023be41cb9516b53781448272,https://website-demo.rasa.com/conversations/bc6723f023be41cb9516b53781448272,12/15/18,,,,,
9635c73ad7164f22a62ab6f00eecb4d2,https://website-demo.rasa.com/conversations/9635c73ad7164f22a62ab6f00eecb4d2,12/15/18,,,,,
651fb33ec89f4ba7b6c52be37cb5ffd3,https://website-demo.rasa.com/conversations/651fb33ec89f4ba7b6c52be37cb5ffd3,12/15/18,,,,,
49e29935e38740429d10ae50045b11a6,https://website-demo.rasa.com/conversations/49e29935e38740429d10ae50045b11a6,12/15/18,,,,,
9e28b5d02f08459b9cb19e2888976813,https://website-demo.rasa.com/conversations/9e28b5d02f08459b9cb19e2888976813,12/15/18,,,,,
